temperature,humidity,pressure,gas,altitude,xg,yg,zg,mic,emf,light,ain,vMic,vEmf,vLight,vAin,us_raw,us_compensated,time_of_flight,status,,,,,
31.9305,18.906759,100,356,51.496181,-0.322266,-0.046875,0.980469,9,688,681,202,0.027,2.064,2.043,0.606,549,602.831543,3196506.55,Preparation,,,,,
31.948101,18.695707,100,361,51.496181,0.025391,-0.003906,1,8,690,589,199,0.024,2.07,1.767,0.597,305,324.927124,1775836.972,Preparation,,,,,
31.960047,18.180599,100,364,51.496181,0.019531,-0.005859,1.003906,9,687,605,201,0.027,2.061,1.815,0.603,491,537.880066,2858806.405,Preparation,,,,,
31.967276,17.585369,100,365,51.580063,0.025391,-0.009766,1.013672,7,688,619,200,0.021,2.064,1.857,0.6,498,546.746643,2899563.319,Preparation,,,,,
31.971048,16.921494,100,376,51.580063,0.021484,-0.003906,0.994141,9,688,560,199,0.027,2.064,1.68,0.597,487,535.086914,2835516.739,Preparation,,,,,
31.970104,16.331957,100,384,51.580063,0.025391,-0.011719,1,8,690,624,201,0.024,2.07,1.872,0.603,498,548.507568,2899563.319,Preparation,,,,,
31.970104,15.846308,100,388,51.663948,0.023438,-0.009766,1.017578,9,687,581,198,0.027,2.061,1.743,0.594,484,533.098022,2818049.491,Preparation,,,,,
31.968533,15.548745,100,391,51.663948,0.023438,-0.013672,1.007812,7,687,680,203,0.021,2.061,2.04,0.609,463,509.346466,2695778.748,Preparation,,,,,
31.969477,15.347539,100,398,51.747833,0.027344,-0.007812,1.009766,9,688,684,199,0.027,2.064,2.052,0.597,480,529.167725,2794759.825,Preparation,,,,,
31.966648,15.14649,100,395,51.663948,0.021484,-0.013672,1.017578,7,690,656,203,0.021,2.07,1.968,0.609,498,550.13739,2899563.319,Preparation,,,,,
31.960989,15.266715,100,394,51.580063,0.021484,-0.017578,1,9,689,631,201,0.027,2.067,1.893,0.603,515,569.495422,2998544.396,Preparation,,,,,
31.957218,15.256481,100,394,51.580063,0.019531,-0.007812,0.994141,7,686,581,201,0.021,2.058,1.743,0.603,504,556.832458,2934497.817,Preparation,,,,,
31.950302,15.2009,100,396,51.580063,0.023438,-0.009766,0.994141,9,688,648,202,0.027,2.064,1.944,0.606,480,529.257263,2794759.825,Preparation,,,,,
31.947474,15.120463,100,396,51.580063,0.03125,-0.007812,1,9,689,644,201,0.027,2.067,1.932,0.603,508,561.569702,2957787.482,Preparation,,,,,
31.943073,15.024964,100,398,51.580063,0.017578,-0.017578,1.019531,8,689,698,203,0.024,2.067,2.094,0.609,549,608.867859,3196506.55,Preparation,,,,,
31.938671,14.929547,100,398,51.580063,0.015625,-0.003906,0.990234,9,687,688,202,0.027,2.061,2.064,0.606,504,557.184021,2934497.817,Preparation,,,,,
31.936157,14.8343,100,403,51.580063,0.011719,-0.015625,0.970703,8,688,636,200,0.024,2.064,1.908,0.6,508,561.909119,2957787.482,Preparation,,,,,
31.930185,14.798987,100,401,51.580063,0.017578,-0.007812,0.992188,9,690,690,202,0.027,2.07,2.07,0.606,508,561.923889,2957787.482,Preparation,,,,,
31.92547,14.723744,100,402,51.580063,0.017578,-0.007812,1.015625,7,686,645,202,0.021,2.058,1.935,0.606,549,609.217468,3196506.55,Preparation,,,,,
31.923584,14.63869,100,402,51.580063,0.029297,-0.009766,1,8,688,699,202,0.024,2.064,2.097,0.606,504,557.505188,2934497.817,Preparation,,,,,
31.918554,14.568531,100,402,51.496181,0.029297,-0.009766,1.005859,9,690,654,202,0.027,2.07,1.962,0.606,515,570.245789,2998544.396,Preparation,,,,,
31.916355,14.553452,100,408,51.580063,0.021484,-0.003906,1.019531,9,689,700,202,0.027,2.067,2.1,0.606,635,708.487976,3697234.352,Preparation,,,,,
31.914154,14.59329,100,403,51.580063,0.021484,-0.021484,1.003906,9,686,660,202,0.027,2.058,1.98,0.606,504,557.513855,2934497.817,Preparation,,,,,
31.912582,14.608199,100,405,51.663948,0.021484,-0.017578,1.005859,8,688,704,200,0.024,2.064,2.112,0.6,494,545.966064,2876273.654,Preparation,,,,,
31.914783,14.558372,100,404,51.580063,-0.292969,-0.056641,1.015625,7,688,665,202,0.021,2.064,1.995,0.606,274,292.626068,1595342.067,Preparation,,,,,
31.91164,14.543244,100,405,51.580063,-0.070312,-0.087891,0.855469,7,690,707,203,0.021,2.07,2.121,0.609,346,375.565948,2014556.041,"Cooking, nearby",,,,,
31.914154,14.743203,100,399,51.580063,-0.048828,-0.013672,1.017578,7,688,693,202,0.021,2.064,2.079,0.606,697,779.521301,4058224.163,"Cooking, nearby",,,,,
31.929871,15.159744,100,397,51.580063,-0.054688,0.005859,1.001953,9,687,700,200,0.027,2.061,2.1,0.6,316,340.530914,1839883.552,"Cooking, nearby",,,,,
31.951559,15.256202,100,399,51.663948,-0.066406,-0.021484,0.978516,9,688,704,202,0.027,2.064,2.112,0.606,326,352.02951,1898107.715,"Cooking, nearby",,,,,
31.973248,15.342698,100,394,51.580063,-0.076172,-0.015625,0.988281,9,689,648,202,0.027,2.067,1.944,0.606,353,383.093933,2055312.955,"Cooking, nearby",,,,,
32.002163,16.02479,100,379,51.496181,-0.060547,0.003906,1.013672,9,690,702,202,0.027,2.07,2.106,0.606,343,371.051544,1997088.792,"Cooking, nearby",,,,,
32.031082,16.690592,100,376,51.580063,-0.074219,-0.007812,0.990234,9,688,690,201,0.027,2.064,2.07,0.603,779,870.75647,4535662.3,"Cooking, nearby",,,,,
32.051514,16.600182,100,377,51.663948,-0.080078,-0.007812,1,8,687,674,200,0.024,2.061,2.022,0.6,817,914.755066,4756914.119,"Cooking, nearby",,,,,
32.075718,16.220926,100,379,51.580063,-0.076172,-0.037109,1.021484,9,688,693,202,0.027,2.064,2.079,0.606,340,367.709869,1979621.543,"Cooking, nearby",,,,,
32.094261,16.17631,100,381,51.580063,-0.136719,-0.025391,1.076172,9,689,449,197,0.027,2.067,1.347,0.591,1260,1425.350952,7336244.541,"Cooking, nearby",,,,,
32.112179,15.9344,100,383,51.580063,0.003906,-0.070312,1.003906,9,690,698,203,0.027,2.07,2.094,0.609,484,533.779602,2818049.491,"Cooking, nearby",,,,,
32.127892,15.682763,100,385,51.496181,0.34375,-0.009766,0.953125,7,689,668,197,0.021,2.067,2.004,0.591,662,739.131958,3854439.592,"Cooking, nearby",,,,,
32.160896,15.896468,100,375,51.580063,0.363281,0.109375,0.96875,9,688,605,200,0.027,2.064,1.815,0.6,803,901.287964,4675400.291,"Cooking, nearby",,,,,
32.210876,16.283735,100,374,51.580063,0.347656,0.208984,1.060547,7,689,669,201,0.021,2.067,2.007,0.603,645,719.100586,3755458.515,"Cooking, nearby",,,,,
32.263996,16.47937,100,369,51.580063,-0.148438,-0.410156,-1.197266,7,689,474,193,0.021,2.067,1.422,0.579,511,564.964722,2975254.731,"Cooking, nearby",,,,,
32.312401,16.192736,100,376,51.580063,0.087891,0.158203,-1.03125,9,689,369,194,0.027,2.067,1.107,0.582,965,1088.660156,5618631.732,"Cooking, nearby",,,,,
32.48811,17.891953,100,297,51.496181,0.091797,0.164062,-1.037109,7,691,365,193,0.021,2.073,1.095,0.579,484,533.250549,2818049.491,"Cooking, nearby",,,,,
32.663189,21.296621,100,224,51.496181,0.107422,0.066406,-0.990234,9,691,379,191,0.027,2.073,1.137,0.573,484,529.631897,2818049.491,"Cooking, nearby",,,,,
32.838585,21.065336,100,214,51.496181,0.111328,0.183594,-1.007812,8,690,359,193,0.024,2.07,1.077,0.579,563,621.347839,3278020.378,"Cooking, nearby",,,,,
33.024979,19.701677,100,222,51.580063,0.064453,0.152344,-0.972656,7,689,331,192,0.021,2.067,0.993,0.576,549,608.608887,3196506.55,"Cooking, nearby",,,,,
33.228035,18.683727,100,229,51.663948,0.056641,0.134766,-1.025391,9,690,323,192,0.027,2.07,0.969,0.576,470,520.170349,2736535.662,"Cooking, nearby",,,,,
33.461578,18.340254,100,222,51.580063,0.058594,0.177734,-0.998047,7,691,348,189,0.021,2.073,1.044,0.567,480,533.493225,2794759.825,"Cooking, nearby",,,,,
33.69355,20.546766,100,169,51.580063,0.082031,0.189453,-0.998047,9,692,335,191,0.027,2.076,1.005,0.573,549,611.586426,3196506.55,"Cooking, nearby",,,,,
34.064777,21.44375,100,144,51.412804,0.066406,0.142578,-0.943359,8,695,348,192,0.024,2.085,1.044,0.576,480,532.701477,2794759.825,"Cooking, nearby",,,,,
34.484722,26.998804,100,95,51.412804,0.048828,0.154297,-0.921875,9,694,343,188,0.027,2.082,1.029,0.564,480,527.596741,2794759.825,"Cooking, nearby",,,,,
34.743416,30.070002,100,73,51.329426,0.085938,0.1875,-0.972656,9,692,334,191,0.027,2.076,1.002,0.573,590,650.488159,3435225.619,"Cooking, nearby",,,,,
34.954647,30.837908,100,63,51.245548,0.041016,0.205078,-0.933594,7,692,354,193,0.021,2.076,1.062,0.579,480,525.073303,2794759.825,"Cooking, nearby",,,,,
35.129105,28.696831,100,62,51.329426,0.074219,0.107422,-0.966797,7,693,340,190,0.021,2.079,1.02,0.57,487,536.969482,2835516.739,"Cooking, nearby",,,,,
35.322418,25.025887,100,67,51.329426,0.123047,0.164062,-0.933594,9,694,307,191,0.027,2.082,0.921,0.573,549,615.127441,3196506.55,"Cooking, nearby",,,,,
35.605637,22.452662,100,72,51.16217,0.119141,0.175781,-0.980469,7,695,327,186,0.021,2.085,0.981,0.558,511,576.318604,2975254.731,"Cooking, nearby",,,,,
35.826927,21.569292,100,74,51.16217,0.121094,0.1875,-0.980469,8,696,311,190,0.024,2.088,0.933,0.57,1983.174316,2654.318115,13234352.26,"Cooking, away",,,,,
36.020561,19.86482,100,80,51.16217,0.123047,0.160156,-0.976562,9,696,391,192,0.027,2.088,1.173,0.576,1975.089233,623.954712,3179039.301,"Cooking, away",,,,,
36.197216,18.690689,100,86,51.245548,0.115234,0.201172,-1.019531,9,694,321,190,0.027,2.082,0.963,0.57,1971.552002,626.869507,3179039.301,"Cooking, away",,,,,
36.337097,17.855864,100,92,51.16217,0.128906,0.195312,-1.009766,9,694,317,191,0.027,2.082,0.951,0.573,1971.352295,677.994873,3417758.37,"Cooking, away",,,,,
36.485779,16.83073,100,99,51.329426,0.314453,-0.042969,-0.980469,7,695,362,187,0.021,2.085,1.086,0.561,1986.191772,2796.563721,13694323.14,"Cooking, away",,,,,
36.631004,16.314621,100,103,51.16217,0.230469,0.103516,-0.943359,7,696,321,189,0.021,2.088,0.963,0.567,1977.985596,1252.24585,6177583.697,"Cooking, away",,,,,
36.819607,17.024553,100,93,51.078293,0.207031,0.201172,-1,7,697,352,189,0.021,2.091,1.056,0.567,1977.193848,686.263306,3435225.619,"Cooking, away",,,,,
36.996582,18.295347,100,78,50.994411,0.287109,-0.115234,-1.042969,11,695,361,192,0.033,2.085,1.083,0.576,1992.251953,747.817505,3737991.266,"Cooking, away",,,,,
37.128605,17.429848,100,77,50.910534,0.212891,0.179688,-0.960938,7,695,343,190,0.021,2.085,1.029,0.57,1979.866699,597.37262,2998544.396,"Cooking, away",,,,,
37.256226,16.729153,100,80,51.078293,0.208984,0.201172,-0.949219,7,696,414,192,0.021,2.088,1.242,0.576,2510,2267.462402,11039301.31,"Cooking, away",,,,,
37.47155,18.543348,100,65,50.827667,0.064453,0.257812,-0.988281,9,697,370,189,0.027,2.091,1.11,0.567,1977.193848,-22.998877,0,"Cooking, away",,,,,
37.692532,22.020706,100,48,50.74379,0.076172,0.25,-0.984375,7,697,389,190,0.021,2.091,1.167,0.57,1970.04187,836.211853,4174672.489,"Cooking, away",,,,,
37.912575,23.59409,100,40,50.659912,0.126953,0.289062,-0.972656,9,696,367,192,0.027,2.088,1.101,0.576,1965.968628,863.612427,4314410.48,"Cooking, away",,,,,
38.051514,23.658983,100,36,50.659912,0.146484,0.244141,-0.978516,8,697,408,192,0.024,2.091,1.224,0.576,2510,2983.838135,14614264.92,"Cooking, away",,,,,
38.159019,21.355965,100,38,50.659912,0.234375,0.164062,-0.96875,9,697,413,190,0.027,2.091,1.239,0.57,1979.161377,-22.998877,0,"Cooking, away",,,,,
38.272182,19.022814,100,41,50.659912,0.210938,-0.171875,-0.878906,7,699,434,191,0.021,2.097,1.302,0.573,1982.093384,-22.998877,0,"Cooking, away",,,,,
38.336937,17.058332,100,46,50.659912,-0.179688,-0.103516,-1.083984,7,696,423,193,0.021,2.088,1.269,0.579,549,646.624084,3196506.55,"Cooking, nearby",,,,,
38.360199,15.58653,100,51,50.576038,0.080078,-0.066406,-0.992188,7,697,391,190,0.021,2.091,1.173,0.57,391,455.623505,2276564.774,"Cooking, nearby",,,,,
38.46645,15.223871,100,52,50.576038,0.005859,-0.044922,-1.007812,8,698,364,190,0.024,2.094,1.092,0.57,415,485.935913,2416302.766,"Cooking, nearby",,,,,
38.569553,15.576978,100,49,50.576038,-0.003906,-0.085938,-1.013672,8,699,389,190,0.024,2.097,1.167,0.57,391,456.587158,2276564.774,"Cooking, nearby",,,,,
38.667629,14.815916,100,52,50.492668,0.052734,-0.097656,-0.972656,8,698,386,189,0.024,2.094,1.158,0.567,381,445.567047,2218340.611,"Cooking, nearby",,,,,
38.782368,14.181557,100,57,50.492668,-0.0625,-0.099609,-0.988281,9,698,386,190,0.027,2.094,1.158,0.57,367,429.490387,2136826.783,"Cooking, nearby",,,,,
38.957455,16.51355,100,47,50.492668,-0.017578,-0.132812,-1.005859,7,699,401,185,0.021,2.097,1.203,0.555,367,427.846771,2136826.783,"Cooking, nearby",,,,,
39.1008,19.423237,100,38,50.492668,0.136719,-0.097656,-0.96875,7,699,359,191,0.021,2.097,1.077,0.573,522,614.884949,3039301.31,"Cooking, nearby",,,,,
39.203278,18.701878,100,36,50.492668,0.021484,-0.167969,-0.986328,9,700,398,190,0.027,2.1,1.194,0.57,388,452.382233,2259097.525,"Cooking, nearby",,,,,
39.295067,17.019314,100,38,50.492668,0.076172,-0.128906,-1.015625,7,698,377,191,0.021,2.094,1.131,0.573,388,454.62146,2259097.525,"Cooking, nearby",,,,,
39.388741,15.789501,100,40,50.408794,0.066406,-0.173828,-0.988281,9,699,410,186,0.027,2.097,1.23,0.558,395,465.026825,2299854.44,"Cooking, nearby",,,,,
39.463871,15.742068,100,39,50.408794,0.085938,-0.175781,-0.96875,6,699,400,188,0.018,2.097,1.2,0.564,401,472.843872,2334788.937,"Cooking, nearby",,,,,
39.548744,14.870296,100,42,50.408794,0.080078,-0.195312,-0.990234,9,701,398,191,0.027,2.103,1.194,0.573,391,461.817749,2276564.774,"Cooking, nearby",,,,,
39.630478,14.166561,100,46,50.492668,0.085938,-0.173828,-1.015625,9,699,382,188,0.027,2.097,1.146,0.564,518,620.802002,3016011.645,"Cooking, nearby",,,,,
39.717552,13.633594,100,49,50.408794,0.078125,-0.189453,-0.96875,9,699,381,186,0.027,2.097,1.143,0.558,566,681.87616,3295487.627,"Cooking, nearby",,,,,
39.814686,13.42083,100,53,50.408794,-0.125,-0.242188,-1.007812,8,700,392,189,0.024,2.1,1.176,0.567,370,438.423676,2154294.032,"Cooking, nearby",,,,,
39.962116,13.336722,100,57,50.325424,-0.115234,-0.195312,-1.011719,7,700,358,186,0.021,2.1,1.074,0.558,370,439.145874,2154294.032,"Cooking, nearby",,,,,
40.118347,13.293381,100,60,50.325424,-0.134766,-0.210938,-0.992188,7,702,378,186,0.021,2.106,1.134,0.558,528,637.518738,3074235.808,"Cooking, nearby",,,,,
40.287785,12.902822,100,63,50.241554,-0.035156,-0.142578,-0.992188,9,701,388,190,0.027,2.103,1.164,0.57,391,467.332642,2276564.774,"Cooking, nearby",,,,,
40.413525,12.556468,100,67,50.158184,-0.041016,-0.167969,-0.984375,7,699,361,190,0.021,2.097,1.083,0.57,398,477.07901,2317321.689,"Cooking, nearby",,,,,
40.512859,12.525626,100,69,50.158184,-0.064453,-0.171875,-1.011719,7,701,395,190,0.021,2.103,1.185,0.57,381,456.192413,2218340.611,"Cooking, nearby",,,,,
40.610939,12.494722,100,73,50.074314,-0.025391,-0.212891,-1.027344,8,701,364,190,0.024,2.103,1.092,0.57,528,641.725952,3074235.808,"Cooking, nearby",,,,,
40.709015,12.243118,100,76,50.074314,-0.064453,-0.189453,-1.003906,6,703,363,190,0.018,2.109,1.089,0.57,367,439.712402,2136826.783,"Cooking, nearby",,,,,
40.807411,12.021941,100,79,50.074314,-0.0625,-0.152344,-1.029297,8,701,350,187,0.024,2.103,1.05,0.561,412,497.174896,2398835.517,"Cooking, nearby",,,,,
40.881908,11.765121,100,82,50.074314,0.28125,-0.326172,-0.916016,9,700,362,188,0.027,2.1,1.086,0.564,662,813.86377,3854439.592,"Cooking, nearby",,,,,
40.91523,11.646701,100,82,50.074314,0.074219,-0.267578,-0.988281,7,701,368,185,0.021,2.103,1.104,0.555,570,697.972412,3318777.293,"Cooking, nearby",,,,,
40.938179,11.657609,100,82,49.990444,0.089844,-0.28125,-0.9375,8,701,313,188,0.024,2.103,0.939,0.564,291,345.144867,1694323.144,"Cooking, nearby",,,,,
40.958298,11.459014,100,84,49.990444,0.095703,-0.275391,-0.96875,9,701,390,189,0.027,2.103,1.17,0.567,498,607.41333,2899563.319,"Cooking, nearby",,,,,
40.980934,11.46988,100,87,50.074314,0.113281,-0.267578,-0.947266,8,701,379,186,0.024,2.103,1.137,0.558,553,677.166138,3219796.215,"Cooking, nearby",,,,,
40.997593,11.346062,100,90,50.074314,0.134766,-0.308594,-0.9375,7,701,388,189,0.021,2.103,1.164,0.567,597,733.197876,3475982.533,"Cooking, nearby",,,,,
41.004509,11.147432,100,93,50.074314,0.236328,-0.302734,-0.957031,8,701,352,189,0.024,2.103,1.056,0.567,563,690.489319,3278020.378,"Cooking, nearby",,,,,
41.008595,10.94407,100,95,50.074314,0.199219,-0.320312,-0.943359,6,703,382,190,0.018,2.109,1.146,0.57,614,755.499573,3574963.61,"Cooking, nearby",,,,,
41.021484,10.820636,100,98,50.074314,0.1875,-0.306641,-0.96875,7,701,368,188,0.021,2.103,1.104,0.564,601,739.314331,3499272.198,"Cooking, nearby",,,,,
41.041916,10.712456,100,101,50.158184,0.228516,-0.318359,-0.988281,8,701,376,187,0.024,2.103,1.128,0.561,549,673.653687,3196506.55,"Cooking, nearby",,,,,
41.090324,10.600459,100,104,50.241554,0.220703,-0.25,-0.835938,8,702,310,183,0.024,2.106,0.93,0.549,559,686.833191,3254730.713,"Cooking, nearby",,,,,
41.130562,10.616796,100,105,50.325424,-0.130859,0.025391,-0.304688,6,703,395,188,0.018,2.109,1.185,0.564,532,652.772949,3097525.473,"Cooking, nearby",,,,,
41.044746,10.811607,100,107,50.074314,0.09375,-0.041016,-1.003906,7,700,396,189,0.021,2.1,1.188,0.567,281,333.506958,1636098.981,"Cooking, nearby",,,,,
40.916801,11.213578,100,109,50.074314,0.097656,-0.035156,-1.007812,8,700,428,190,0.024,2.1,1.284,0.57,281,332.772614,1636098.981,"Cooking, nearby",,,,,
40.795776,11.372903,100,113,50.158184,0.107422,-0.037109,-1.013672,7,701,409,186,0.021,2.103,1.227,0.558,281,332.251495,1636098.981,"Cooking, nearby",,,,,
40.668465,11.283354,100,116,50.074314,0.099609,-0.042969,-1.007812,6,702,417,187,0.018,2.106,1.251,0.561,281,331.905243,1636098.981,"Cooking, nearby",,,,,
40.549324,11.109907,100,120,49.990444,0.103516,-0.033203,-1.019531,7,701,437,191,0.021,2.103,1.311,0.573,281,331.651581,1636098.981,"Cooking, nearby",,,,,
40.435215,11.036098,100,124,50.074314,0.101562,-0.03125,-1.001953,9,699,405,187,0.027,2.097,1.215,0.561,281,331.336151,1636098.981,"Cooking, nearby",,,,,
40.320793,10.927727,100,128,50.074314,0.109375,-0.037109,-1.013672,9,699,431,191,0.027,2.097,1.293,0.573,281,331.046844,1636098.981,"Cooking, nearby",,,,,
40.206993,10.770138,100,132,50.241554,0.101562,-0.033203,-1.007812,7,700,427,191,0.021,2.1,1.281,0.573,281,330.798218,1636098.981,"Cooking, nearby",,,,,
40.096657,10.647532,100,135,50.241554,0.107422,-0.035156,-0.998047,7,700,404,189,0.021,2.1,1.212,0.567,281,330.533508,1636098.981,"Cooking, nearby",,,,,
39.991352,10.554886,100,138,50.241554,0.095703,-0.037109,-1.001953,7,701,429,192,0.021,2.103,1.287,0.576,281,330.261658,1636098.981,"Cooking, nearby",,,,,
39.891388,10.501956,100,141,50.158184,0.097656,-0.027344,-1.007812,7,698,405,190,0.021,2.094,1.215,0.57,281,329.976135,1636098.981,"Cooking, nearby",,,,,
39.793625,10.48361,100,144,50.241554,0.089844,-0.039062,-1.005859,7,699,407,190,0.021,2.097,1.221,0.57,281,329.670624,1636098.981,"Cooking, nearby",,,,,
39.696175,10.470212,100,148,50.325424,0.111328,-0.03125,-1.013672,7,699,380,189,0.021,2.097,1.14,0.567,281,329.362274,1636098.981,"Cooking, nearby",,,,,
39.600613,10.442139,100,151,50.408794,0.105469,-0.03125,-1.019531,8,700,393,191,0.024,2.1,1.179,0.573,281,329.071625,1636098.981,"Cooking, nearby",,,,,
39.466698,10.515946,100,154,50.408794,-0.125,0.214844,1.046875,7,699,637,195,0.021,2.097,1.911,0.585,343,406.147003,1997088.792,"Cooking, nearby",,,,,
39.325874,11.191321,100,155,50.408794,-0.126953,-0.033203,0.984375,8,699,615,196,0.024,2.097,1.845,0.588,580,700.624756,3377001.456,"Cooking, nearby",,,,,
39.224968,11.722672,100,157,50.408794,-0.132812,-0.039062,0.984375,8,697,593,197,0.024,2.091,1.779,0.591,353,416.474396,2055312.955,"Cooking, nearby",,,,,
39.125317,11.733546,100,160,50.492668,0.255859,0.447266,0.580078,8,698,573,195,0.024,2.094,1.719,0.585,353,-22.998877,0,"Cooking, nearby",,,,,
39.013096,11.719085,100,162,50.576038,0.023438,0.496094,-0.773438,7,698,423,189,0.021,2.094,1.269,0.567,577,693.929138,3359534.207,"Cooking, nearby",,,,,
38.902134,12.052572,100,164,50.74379,0.060547,0.193359,-1.029297,9,699,385,190,0.027,2.097,1.155,0.57,281,-22.998877,0,"Cooking, nearby",,,,,
38.813171,11.999145,100,168,50.74379,0.048828,0.09375,-1.080078,7,697,345,186,0.021,2.091,1.035,0.558,2184,2683.848145,12716157.21,"Cooking, away",,,,,
38.767277,11.897836,100,170,50.74379,0.205078,0.128906,-1.109375,7,698,380,190,0.021,2.094,1.14,0.57,2184,2683.299072,12716157.21,"Cooking, away",,,,,
38.721382,11.950623,100,167,50.74379,0.126953,0.158203,-0.986328,7,698,375,187,0.021,2.094,1.125,0.561,2177,2673.140625,12675400.29,"Cooking, away",,,,,
38.695919,12.0938,100,168,50.827667,0.144531,0.1875,-0.982422,8,698,340,189,0.024,2.094,1.02,0.567,2170,2662.959473,12634643.38,"Cooking, away",,,,,
38.671089,12.033073,100,169,50.827667,0.126953,0.193359,-0.980469,6,698,371,186,0.018,2.094,1.113,0.558,2170,571.072815,2794759.825,"Cooking, away",,,,,
38.652542,11.972651,100,173,50.827667,0.130859,0.193359,-0.960938,9,697,409,192,0.027,2.091,1.227,0.576,2181,2676.21167,12698689.96,"Cooking, away",,,,,
38.639336,11.867782,100,177,50.827667,0.138672,0.185547,-0.994141,9,697,430,190,0.027,2.091,1.29,0.57,2181,2676.515625,12698689.96,"Cooking, away",,,,,
38.621735,11.624018,100,183,50.74379,0.128906,0.210938,-0.984375,7,698,435,190,0.021,2.094,1.305,0.57,2177,2672.601807,12675400.29,"Cooking, away",,,,,
38.601303,11.449923,100,184,50.827667,0.015625,0.251953,-0.919922,8,698,409,190,0.024,2.094,1.227,0.57,2174,2669.427246,12657933.04,"Cooking, away",,,,,
38.591244,11.345687,100,185,50.910534,0.064453,0.140625,-0.984375,7,698,427,193,0.021,2.094,1.281,0.579,2194,2694.578857,12774381.37,"Cooking, away",,,,,
38.582756,11.340416,100,189,50.910534,0.123047,0.109375,-0.978516,7,698,444,188,0.021,2.094,1.332,0.564,2188,2686.963135,12739446.87,"Cooking, away",,,,,
38.566723,11.320023,100,192,50.827667,0.070312,0.128906,-1.023438,7,697,420,192,0.021,2.091,1.26,0.576,2177,2673.056641,12675400.29,"Cooking, away",,,,,
38.536549,11.225017,100,196,50.827667,0.089844,0.128906,-0.972656,8,697,442,192,0.024,2.091,1.326,0.576,2170,2664.201172,12634643.38,"Cooking, away",,,,,
38.506683,11.100532,100,198,50.910534,0.068359,0.357422,-0.898438,8,697,293,185,0.024,2.091,0.879,0.555,2071,2541.605713,12058224.16,"Cooking, away",,,,,
38.427784,11.053159,100,200,50.74379,0.074219,0.058594,-1.029297,9,697,467,191,0.027,2.091,1.401,0.573,2170,736.859802,3574963.61,"Cooking, away",,,,,
38.357368,11.094824,100,202,50.659912,0.09375,0.142578,-1.001953,7,697,460,192,0.021,2.091,1.38,0.576,2153,2639.440674,12535662.3,"Cooking, away",,,,,
38.294186,11.235388,100,202,50.659912,0.087891,0.1875,-0.960938,7,697,428,193,0.021,2.091,1.284,0.579,2129,2607.358887,12395924.31,"Cooking, away",,,,,
38.240746,11.371521,100,202,50.74379,0.103516,0.216797,-0.996094,9,697,456,188,0.027,2.091,1.368,0.564,2126,2601.520508,12378457.06,"Cooking, away",,,,,
38.182911,11.453233,100,204,50.659912,0.107422,0.242188,-0.994141,7,697,421,193,0.021,2.091,1.263,0.579,2133,2608.238525,12419213.97,"Cooking, away",,,,,
38.133556,11.515539,100,204,50.576038,0.146484,0.224609,-0.966797,7,697,434,194,0.021,2.091,1.302,0.582,2133,2606.641113,12419213.97,"Cooking, away",,,,,
38.084831,11.582832,100,207,50.74379,0.111328,0.107422,-1.083984,9,697,461,189,0.027,2.091,1.383,0.567,2153,2629.671143,12535662.3,"Cooking, away",,,,,
38.032024,11.590626,100,210,50.659912,0.158203,0.085938,-1.007812,9,696,419,189,0.027,2.088,1.257,0.567,2198,2683.715576,12797671.03,"Cooking, away",,,,,
37.997761,11.485474,100,212,50.576038,0.070312,0.097656,-1.033203,8,697,454,189,0.024,2.091,1.362,0.567,2160,2636.693604,12576419.21,"Cooking, away",,,,,
37.971985,11.776278,100,213,50.576038,-0.021484,0.138672,-1.015625,9,697,417,191,0.027,2.091,1.251,0.573,2157,-22.998877,0,"Cooking, away",,,,,
37.912888,12.031663,100,216,50.576038,-0.146484,0.248047,-0.951172,9,697,452,193,0.027,2.091,1.356,0.579,2159,-22.998877,0,"Cooking, away",,,,,
